viewDate,areaMunKm,areaUcKm,uc,uf,municipio
10/10/2020,0.08,0,,PA,Santarem
8/14/2020,0.09,0,,PA,Jacunda
8/14/2020,0.13,0,,PA,Maraba
8/14/2020,0.08,0,,PA,Maraba
10/10/2020,0.07,0,,PA,Ruropolis
8/14/2020,0.07,0,,PA,Cumaru do Norte
8/14/2020,0.08,0,,PA,Itupiranga
10/10/2020,0.17,0,,PA,Ruropolis
8/14/2020,0.1,0,,PA,Itupiranga
10/10/2020,0.2,0,,PA,Ruropolis
10/10/2020,0.08,0,,PA,Ruropolis
8/14/2020,0.1,0,,PA,Itupiranga
8/14/2020,0.06,0,,PA,Itupiranga
10/10/2020,0.13,0,,PA,Ruropolis
8/14/2020,0.16,0,,PA,Itupiranga
10/10/2020,0.13,0,,PA,Ruropolis
8/14/2020,0.12,0,,PA,Pacaja
8/14/2020,0.12,0,,PA,Pacaja
8/14/2020,0.12,0,,PA,Itupiranga
10/10/2020,0.08,0,,PA,Ruropolis
10/10/2020,0.07,0,,PA,Santarem
8/23/2020,0.11,0,,AM,Labrea
8/14/2020,0.19,0,,PA,Pacaja
10/10/2020,0.17,0,,PA,Ruropolis
8/14/2020,0.08,0,,PA,Maraba
10/10/2020,0.1,0,,PA,Ruropolis
8/14/2020,0.17,0,,PA,Maraba
8/14/2020,0.17,0,,PA,Itupiranga
8/14/2020,0.07,0,,PA,Maraba
9/14/2020,0.07,0,,PA,Curua
8/14/2020,0.08,0,,PA,Breu Branco
8/14/2020,0.18,0,,PA,Sao Domingos do Araguaia
8/14/2020,0.06,0,,PA,Itupiranga
10/10/2020,0.07,0,,PA,Ruropolis
8/14/2020,0.1,0,,PA,Pacaja
10/10/2020,0.01,0,,PA,Itaituba
10/10/2020,0.17,0,,PA,Ruropolis
10/10/2020,0.11,0,,PA,Ruropolis
8/14/2020,0.09,0,,PA,Goianesia do Para
8/14/2020,0.13,0,,PA,Bom Jesus do Tocantins
8/14/2020,0.2,0,,PA,Moju
8/14/2020,0.08,0,,PA,Parauapebas
10/10/2020,0.07,0.07,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
10/10/2020,0.36,0,,PA,Ruropolis
8/14/2020,0.1,0,,PA,Itupiranga
10/10/2020,0.08,0,,PA,Alenquer
8/14/2020,0.18,0,,PA,Ipixuna do Para
8/14/2020,0.17,0,,PA,Itupiranga
8/14/2020,0.07,0,,PA,Moju
10/10/2020,0.07,0,,PA,Ruropolis
8/14/2020,0.07,0,,PA,Goianesia do Para
8/14/2020,0.07,0,,PA,Goianesia do Para
8/14/2020,0.07,0,,PA,Goianesia do Para
8/14/2020,0.11,0,,PA,agua Azul do Norte
10/10/2020,0.1,0,,PA,Ruropolis
8/14/2020,0.09,0,,PA,agua Azul do Norte
8/14/2020,0.13,0,,TO,Angico
10/10/2020,0.07,0,,PA,Ruropolis
10/10/2020,0.1,0,,PA,Itaituba
8/14/2020,0.06,0,,PA,Bom Jesus do Tocantins
8/14/2020,0.07,0,,PA,Bom Jesus do Tocantins
10/10/2020,0.1,0,,PA,Ruropolis
8/14/2020,0.11,0,,PA,Bom Jesus do Tocantins
8/14/2020,0.25,0,,PA,Paragominas
10/10/2020,0.21,0,,PA,Ruropolis
10/10/2020,0.51,0,,PA,Ruropolis
8/14/2020,0.19,0,,PA,Paragominas
10/10/2020,0.15,0,,PA,Ruropolis
8/14/2020,0.23,0,,PA,Paragominas
8/14/2020,0.06,0,,PA,Tailandia
8/14/2020,0.13,0,,PA,Itupiranga
8/14/2020,0.17,0,,PA,Itupiranga
8/14/2020,0,0,,PA,Ipixuna do Para
8/14/2020,0.13,0,,PA,Tailandia
10/10/2020,0.13,0,,PA,Ruropolis
10/10/2020,0.14,0,,PA,Ruropolis
8/14/2020,0.09,0,,PA,Itupiranga
8/14/2020,0.07,0,,PA,Itupiranga
8/14/2020,0.14,0,,PA,Itupiranga
8/14/2020,0.14,0,,PA,Tailandia
10/10/2020,0.06,0,,PA,Monte Alegre
10/10/2020,0.33,0,,PA,Ruropolis
10/10/2020,0.23,0,,PA,Ruropolis
8/14/2020,0.12,0,,PA,Acara
8/14/2020,0.2,0,,PA,Acara
10/10/2020,0.08,0,,PA,Itaituba
8/14/2020,0.09,0,,PA,Itupiranga
10/10/2020,0.35,0,,PA,Ruropolis
8/14/2020,0.21,0,,PA,Acara
8/14/2020,0.07,0,,PA,Tailandia
8/14/2020,0.15,0,,PA,Itupiranga
8/14/2020,0.1,0,,PA,Itupiranga
8/14/2020,0.08,0,,PA,Novo Repartimento
10/10/2020,0.07,0,,PA,Ruropolis
10/10/2020,0.59,0,,PA,Ruropolis
8/14/2020,0.09,0,,PA,Novo Repartimento
10/10/2020,0.18,0,,PA,Placas
8/14/2020,0.12,0,,PA,Novo Repartimento
8/14/2020,0.09,0,,PA,Pacaja
10/10/2020,0.11,0,,PA,Ruropolis
8/14/2020,0.08,0,,PA,Pacaja
10/10/2020,0.25,0,,PA,Placas
10/10/2020,0.2,0,,PA,Ruropolis
8/14/2020,0.09,0,,MA,Açailandia
10/10/2020,0.11,0,,PA,Ruropolis
8/14/2020,0.07,0,,MA,Cidelandia
10/10/2020,0.07,0,,PA,Itaituba
8/14/2020,0.17,0,,MA,Cidelandia
10/10/2020,0.4,0,,PA,Ruropolis
8/14/2020,0.21,0,,MA,Açailandia
10/10/2020,0.41,0,,PA,Ruropolis
8/15/2020,0.07,0,,AC,Xapuri
8/15/2020,0.16,0,,AC,Xapuri
10/10/2020,0.83,0,,PA,Ruropolis
9/14/2020,0.11,0,,PA,Placas
8/15/2020,0.16,0,,AM,Boca do Acre
8/15/2020,0.07,0,,AC,Xapuri
8/15/2020,0.07,0,,AC,Xapuri
10/10/2020,0.33,0,,PA,Itaituba
10/10/2020,0.12,0,,PA,Trairao
8/15/2020,0.17,0,,AM,Labrea
10/10/2020,0.21,0,,PA,Itaituba
8/15/2020,0.11,0,,AM,Labrea
10/10/2020,0.29,0,,PA,Itaituba
8/15/2020,0.21,0,,AM,Labrea
8/15/2020,0.1,0,,AM,Labrea
8/15/2020,0.13,0,,AC,Xapuri
10/10/2020,0,0,,PA,Itaituba
10/10/2020,0.13,0,,PA,Ruropolis
8/15/2020,0.07,0,,AM,Labrea
10/10/2020,0.14,0,,PA,Trairao
8/15/2020,0.07,0,,AM,Labrea
10/10/2020,0.08,0,,PA,Itaituba
8/14/2020,0.07,0,,PA,Tailandia
10/10/2020,0.12,0,,PA,Placas
8/14/2020,0.13,0,,PA,Tailandia
10/10/2020,0.07,0,,PA,Ruropolis
9/14/2020,0.07,0,,PA,Ruropolis
8/15/2020,0.08,0,,AM,Labrea
10/10/2020,0.15,0,,PA,Ruropolis
8/15/2020,0.1,0,,AM,Labrea
8/15/2020,0.07,0,,AC,Senador Guiomard
10/10/2020,0.07,0,,PA,Placas
8/15/2020,0.19,0,,AM,Labrea
8/23/2020,0.06,0,,AC,Sena Madureira
10/10/2020,0.19,0,,PA,Placas
8/15/2020,0.15,0,,AM,Labrea
10/10/2020,0.12,0,,PA,Placas
10/10/2020,0.07,0,,PA,Trairao
8/15/2020,0.19,0,,RO,Guajara-Mirim
10/10/2020,0.17,0,,PA,Itaituba
10/10/2020,0.37,0,,PA,Itaituba
8/15/2020,0.11,0,,AM,Labrea
8/15/2020,0.22,0,,AM,Labrea
10/10/2020,0.09,0,,PA,Itaituba
10/10/2020,0.2,0,,PA,Trairao
8/15/2020,0.66,0,,RO,Nova Mamore
10/10/2020,1.19,0,,PA,Altamira
8/15/2020,0.13,0,,RO,Porto Velho
8/15/2020,0.1,0,,AM,Labrea
10/10/2020,0.16,0,,PA,Trairao
10/10/2020,0.15,0,,PA,Itaituba
8/15/2020,0.08,0,,AM,Labrea
10/10/2020,0.32,0,,PA,Itaituba
8/15/2020,0.08,0,,AM,Labrea
10/10/2020,0.13,0,,PA,Juruti
9/14/2020,0.22,0,,PA,Placas
8/15/2020,0.16,0,,AM,Labrea
9/14/2020,0.2,0,,PA,Almeirim
10/10/2020,0.07,0,,PA,Trairao
10/10/2020,0.12,0,,PA,Itaituba
8/15/2020,0.06,0,,RO,Porto Velho
8/15/2020,0.1,0,,RO,Porto Velho
8/15/2020,0.1,0,,AM,Labrea
10/10/2020,0.1,0,,PA,Trairao
10/10/2020,0.51,0,,PA,Trairao
8/15/2020,0.13,0,,RO,Nova Mamore
8/15/2020,0.21,0,,AM,Canutama
8/15/2020,0.31,0,,RO,Nova Mamore
8/15/2020,0.39,0,,RO,Nova Mamore
10/10/2020,0.08,0,,PA,Trairao
8/14/2020,0.08,0,,PA,Itupiranga
10/10/2020,0.26,0,,PA,Trairao
8/15/2020,0.15,0,,RO,Porto Velho
8/15/2020,0.15,0,,RO,Nova Mamore
10/10/2020,0.2,0,,PA,Trairao
8/15/2020,0.07,0,,RO,Porto Velho
10/10/2020,0.08,0,,PA,Trairao
10/10/2020,0.1,0,,PA,Itaituba
8/15/2020,0.16,0,,RO,Nova Mamore
8/15/2020,0.2,0,,RO,Porto Velho
8/15/2020,0.12,0,,RO,Nova Mamore
8/15/2020,0.16,0,,RO,Alto Paraiso
10/10/2020,0.11,0,,PA,Itaituba
9/14/2020,0.06,0,,PA,Curua
10/10/2020,0.08,0,,PA,Itaituba
8/15/2020,0.24,0,,RO,Nova Mamore
8/15/2020,0.1,0,,RO,Candeias do Jamari
8/15/2020,0.07,0,,RO,Porto Velho
8/15/2020,0.47,0,,RO,Sao Miguel do Guapore
8/15/2020,0.16,0,,RO,Seringueiras
8/15/2020,0.15,0,,RO,Seringueiras
8/15/2020,0.06,0,,AM,Canutama
9/14/2020,0.09,0,,PA,Placas
8/15/2020,0.08,0,,AM,Canutama
8/15/2020,0.3,0,,RO,Sao Miguel do Guapore
8/15/2020,0.1,0,,RO,Sao Miguel do Guapore
8/26/2020,0.06,0,,AC,Santa Rosa do Purus
8/15/2020,0.3,0,,RO,Governador Jorge Teixeira
8/15/2020,0.08,0,,RO,Mirante da Serra
8/15/2020,0.11,0,,RO,Governador Jorge Teixeira
8/15/2020,0,0,,RO,Cacaulandia
8/15/2020,0.13,0,,RO,Governador Jorge Teixeira
8/15/2020,0.43,0,,RO,Porto Velho
8/15/2020,0.07,0,,RO,Ariquemes
8/15/2020,0.09,0,,AM,Canutama
8/15/2020,0.38,0,,RO,Mirante da Serra
8/15/2020,0.26,0,,RO,Porto Velho
9/14/2020,0.11,0,,PA,Placas
8/15/2020,0.19,0,,RO,Alto Paraiso
8/15/2020,0.2,0,,RO,Mirante da Serra
8/26/2020,0.09,0,,AC,Manoel Urbano
8/15/2020,0,0,,RO,Cujubim
8/15/2020,0.07,0,,RO,Itapua do Oeste
8/15/2020,0.63,0,,RO,Porto Velho
8/15/2020,0.18,0,,RO,Mirante da Serra
8/15/2020,0.17,0,,RO,Mirante da Serra
8/15/2020,0.1,0,,RO,Cacaulandia
8/26/2020,0.11,0,,AC,Sena Madureira
9/2/2020,0.19,0,,MT,Apiacas
8/15/2020,0.07,0,,RO,Alto Paraiso
9/2/2020,0.15,0,,MT,Apiacas
8/15/2020,0.68,0,,MT,Rondolandia
8/15/2020,0.09,0,,RO,Rio Crespo
8/15/2020,0.11,0,,RO,Rio Crespo
8/15/2020,0.22,0,,RO,Porto Velho
8/15/2020,0.06,0,,RO,Candeias do Jamari
9/2/2020,0.25,0,,MT,Apiacas
8/15/2020,0.17,0,,RO,Theobroma
9/14/2020,0.06,0,,PA,Placas
9/14/2020,0.14,0,,PA,Placas
10/10/2020,1.8,0,,MT,Nova Ubirata
9/14/2020,0.07,0,,PA,Placas
8/15/2020,0.06,0,,AM,Humaita
9/2/2020,0.12,0,,MT,Apiacas
8/15/2020,0.15,0,,AM,Humaita
8/15/2020,0.25,0,,RO,Candeias do Jamari
8/15/2020,0.14,0,,RO,Candeias do Jamari
8/15/2020,0.07,0,,RO,Rio Crespo
8/26/2020,0.07,0,,AC,Manoel Urbano
8/15/2020,0.18,0,,RO,Candeias do Jamari
9/14/2020,0.07,0,,PA,Placas
8/15/2020,0.31,0,,RO,Candeias do Jamari
8/15/2020,0.29,0,,RO,Candeias do Jamari
8/15/2020,0.23,0,,AM,Tapaua
8/15/2020,0.08,0,,RO,Corumbiara
9/2/2020,0.12,0,,MT,Apiacas
8/15/2020,0.24,0,,AM,Canutama
9/2/2020,0.13,0,,MT,Apiacas
8/15/2020,0.23,0,,RO,Pimenta Bueno
8/15/2020,0.09,0,,RO,Candeias do Jamari
8/15/2020,0.08,0,,RO,Candeias do Jamari
8/15/2020,0.31,0,,MT,Rondolandia
8/15/2020,0.09,0,,AM,Manicore
9/14/2020,0.13,0,,PA,Ruropolis
8/15/2020,0.28,0,,AM,Manicore
8/15/2020,0.11,0,,RO,Candeias do Jamari
8/15/2020,0.48,0,,MT,Rondolandia
8/15/2020,0.19,0,,RO,Candeias do Jamari
9/14/2020,0.35,0,,PA,Ruropolis
8/15/2020,0.06,0,,MT,Aripuana
8/26/2020,0.08,0,,AC,Feijo
9/2/2020,0.15,0,,MT,Apiacas
9/14/2020,0.34,0,,PA,Ruropolis
9/2/2020,0.64,0,,MT,Apiacas
9/14/2020,0.08,0,,PA,Ruropolis
9/14/2020,0.1,0,,PA,Altamira
6/22/2020,0.09,0,,RO,Candeias do Jamari
8/15/2020,0.13,0,,RO,Candeias do Jamari
9/2/2020,0.1,0,,MT,Apiacas
8/15/2020,0.08,0,,RO,Candeias do Jamari
8/15/2020,0.42,0,,RO,Candeias do Jamari
8/26/2020,0.07,0,,AC,Feijo
8/15/2020,0.06,0,,RO,Candeias do Jamari
9/14/2020,0.12,0,,PA,Uruara
9/2/2020,0.48,0,,MT,Apiacas
6/30/2020,0.13,0,,RO,Candeias do Jamari
8/1/2020,0.21,0,,RO,Candeias do Jamari
8/9/2020,0.26,0,,RO,Candeias do Jamari
9/14/2020,0.14,0,,PA,Ruropolis
9/14/2020,0.26,0,,PA,Ruropolis
10/10/2020,0.22,0,,MT,Santo Afonso
8/15/2020,0.13,0,,RO,Candeias do Jamari
8/15/2020,0.12,0,,RO,Candeias do Jamari
8/15/2020,0.07,0,,RO,Candeias do Jamari
9/2/2020,0.12,0,,MT,Apiacas
9/2/2020,0.28,0,,MT,Apiacas
8/15/2020,0.27,0,,RO,Cujubim
8/15/2020,0.14,0,,RO,Candeias do Jamari
8/15/2020,0.07,0,,RO,Candeias do Jamari
8/15/2020,0.09,0,,RO,Candeias do Jamari
8/15/2020,0.14,0,,RO,Machadinho D'oeste
8/26/2020,0.1,0,,AC,Manoel Urbano
7/23/2020,0.15,0,,RO,Candeias do Jamari
8/15/2020,0.31,0,,RO,Cujubim
8/15/2020,0.28,0,,RO,Cujubim
10/10/2020,0.3,0,,MT,Marcelandia
10/10/2020,0.37,0,,MT,Marcelandia
8/15/2020,0.1,0,,RO,Cujubim
8/15/2020,0.14,0,,RO,Porto Velho
8/15/2020,0.15,0,,RO,Cujubim
8/15/2020,0.21,0,,RO,Cujubim
8/15/2020,0.23,0,,RO,Porto Velho
9/2/2020,0.23,0,,MT,Apiacas
8/15/2020,0.15,0,,RO,Cujubim
8/15/2020,2.66,0,,RO,Cujubim
8/26/2020,0.07,0,,AC,Feijo
8/21/2020,0.08,0,,AM,Barreirinha
8/15/2020,0.07,0,,RO,Cujubim
9/2/2020,1.14,0,,MT,Apiacas
8/21/2020,0.08,0,,AM,Itacoatiara
8/15/2020,0.02,0,,RO,Porto Velho
8/15/2020,0.17,0,,RO,Porto Velho
10/10/2020,0.06,0,,MT,Brasnorte
8/15/2020,0.07,0,,RO,Porto Velho
10/10/2020,0.15,0,,MT,Brasnorte
8/21/2020,0.13,0,,AM,Barreirinha
7/6/2020,0.12,0,,RO,Porto Velho
9/14/2020,0.1,0,,PA,Placas
8/15/2020,1.38,0,,RO,Cujubim
8/15/2020,0.1,0,,RO,Porto Velho
8/15/2020,0.18,0,,RO,Porto Velho
10/10/2020,0.09,0,,MT,Marcelandia
10/10/2020,0.07,0,,PA,Novo Progresso
8/9/2020,0.69,0,,RO,Porto Velho
7/9/2020,0.17,0,,RO,Porto Velho
8/23/2020,0.07,0,,AC,Brasileia
8/9/2020,0.24,0,,RO,Porto Velho
8/15/2020,0.37,0,,RO,Porto Velho
8/15/2020,0.2,0,,RO,Porto Velho
8/26/2020,0.08,0,,AC,Feijo
8/15/2020,0.07,0,,RO,Porto Velho
9/2/2020,0.17,0,,PA,Altamira
9/2/2020,0.12,0,,MT,Nova Bandeirantes
8/26/2020,0.08,0,,AC,Feijo
8/15/2020,0.44,0,,RO,Porto Velho
8/15/2020,0.19,0,,RO,Cujubim
8/15/2020,0.15,0,,AM,Humaita
8/21/2020,0.12,0,,AM,Barreirinha
8/15/2020,0.39,0,,AM,Humaita
10/10/2020,0.06,0,,PA,Novo Progresso
8/15/2020,0.09,0,,AM,Humaita
8/15/2020,0.32,0,,AM,Humaita
9/14/2020,0.11,0,,PA,Ruropolis
8/15/2020,0.08,0,,RO,Porto Velho
8/15/2020,0.15,0,,RO,Porto Velho
8/15/2020,0.11,0,,RO,Porto Velho
8/15/2020,0.44,0,,AM,Humaita
8/26/2020,0.11,0,,AC,Assis Brasil
8/15/2020,0.11,0,,AM,Humaita
8/15/2020,0.08,0,,AM,Uarini
8/15/2020,0.1,0,,AM,Uarini
10/10/2020,0.14,0,,MT,Marcelandia
9/14/2020,0.09,0,,PA,Placas
8/15/2020,0.07,0,,AM,Uarini
8/15/2020,0.07,0,,AM,Labrea
8/26/2020,0.11,0,,AC,Brasileia
10/10/2020,0.19,0,,MT,Marcelandia
8/15/2020,0.08,0,,AM,Uarini
8/15/2020,0.12,0,,AM,Uarini
9/2/2020,0.13,0,,MT,Apiacas
9/2/2020,0.21,0,,MT,Nova Bandeirantes
8/26/2020,0.1,0,,AC,Brasileia
8/9/2020,0.49,0,,RO,Porto Velho
8/15/2020,0.07,0,,AM,Uarini
10/10/2020,0.16,0,,MT,Marcelandia
10/10/2020,0.18,0,,MT,Marcelandia
8/23/2020,0.08,0,,AC,Brasileia
8/15/2020,0.09,0,,AM,Alvaraes
8/15/2020,0.06,0,,AM,Alvaraes
9/2/2020,0.2,0,,MT,Apiacas
9/2/2020,0.1,0,,MT,Apiacas
8/15/2020,0.1,0,,AM,Uarini
8/9/2020,0.26,0,,RO,Porto Velho
8/21/2020,0.09,0,,AM,Nhamunda
9/2/2020,0.07,0,,MT,Nova Bandeirantes
9/2/2020,0.11,0,,MT,Nova Bandeirantes
8/15/2020,0.07,0,,AM,Uarini
8/15/2020,0.1,0,,AM,Uarini
10/10/2020,0.1,0.1,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
10/10/2020,0.12,0,,PA,Novo Progresso
10/10/2020,0.07,0,,PA,Novo Progresso
8/15/2020,0.08,0,,AM,Uarini
10/10/2020,0.15,0,,MT,Peixoto de Azevedo
8/15/2020,0.07,0,,AM,Alvaraes
8/15/2020,0.09,0,,RO,Porto Velho
8/26/2020,0.1,0,,AM,Ipixuna
8/15/2020,0.09,0,,AM,Uarini
8/15/2020,0.07,0,,RO,Porto Velho
8/15/2020,0.07,0,,AM,Tefe
10/10/2020,0.29,0,,MT,Peixoto de Azevedo
8/15/2020,0.11,0,,AM,Uarini
9/2/2020,0.11,0,,MT,Nova Bandeirantes
8/23/2020,0.11,0,,AC,Brasileia
8/15/2020,0.2,0,,RO,Porto Velho
8/15/2020,0.12,0,,RO,Porto Velho
9/14/2020,0.1,0,,PA,Santarem
8/15/2020,0.21,0,,AM,Canutama
8/26/2020,0.14,0,,AM,Ipixuna
8/15/2020,0.06,0,,AM,Tefe
8/26/2020,0.06,0,,AM,Envira
8/23/2020,0.09,0,,AC,Sena Madureira
9/2/2020,0.15,0,,PA,Jacareacanga
8/26/2020,0.08,0,,AC,Feijo
8/15/2020,0.08,0,,AM,Tapaua
9/2/2020,1.21,1.21,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
8/15/2020,0.1,0,,AM,Tefe
9/2/2020,0.07,0,,MT,Nova Monte Verde
9/14/2020,0.07,0.07,ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO,PA,Altamira
9/2/2020,0.06,0,,MT,Carlinda
8/15/2020,0.06,0,,AM,Coari
8/15/2020,0.07,0,,AM,Humaita
8/15/2020,0.04,0,,AM,Tapaua
8/15/2020,0.02,0,,AM,Humaita
9/14/2020,0.07,0,,PA,Placas
9/2/2020,0.09,0,,MT,Nova Monte Verde
9/2/2020,0.08,0,,MT,Juara
9/2/2020,0.23,0,,MT,Juara
10/10/2020,0.19,0,,PA,Novo Progresso
9/14/2020,0.06,0,,PA,Altamira
10/10/2020,0.09,0,,PA,Novo Progresso
8/23/2020,0.09,0,,AC,Sena Madureira
8/1/2020,0.17,0,,AM,Novo Aripuana
9/14/2020,0.11,0,,PA,obidos
7/12/2020,0.2,0,,AM,Novo Aripuana
9/2/2020,0.1,0,,MT,Novo Mundo
8/15/2020,0.03,0,,AM,Anori
10/10/2020,0.11,0,,PA,Novo Progresso
8/15/2020,0.04,0,,AM,Anama
7/9/2020,0.17,0,,AM,Novo Aripuana
8/1/2020,0.51,0,,AM,Novo Aripuana
10/10/2020,0.24,0,,MT,Novo Mundo
8/15/2020,0.09,0,,AM,Novo Aripuana
8/15/2020,0.07,0,,AM,Coari
10/10/2020,0.07,0,,MT,Novo Mundo
9/14/2020,0.08,0,,PA,Placas
8/15/2020,0.29,0,,AM,Novo Aripuana
8/15/2020,0.47,0,,AM,Novo Aripuana
9/14/2020,0.17,0,,PA,Altamira
8/26/2020,0.08,0,,AM,Ipixuna
10/10/2020,0.2,0,,MT,Novo Mundo
9/14/2020,0.07,0,,PA,Altamira
10/10/2020,0.08,0,,MT,Matupa
10/10/2020,0.08,0,,MT,Novo Mundo
8/15/2020,0.11,0,,AM,Manacapuru
8/15/2020,0.09,0,,AM,Tefe
8/15/2020,0.07,0,,AM,Manacapuru
8/21/2020,0.12,0,,AM,Nhamunda
9/14/2020,0.14,0,,PA,Altamira
10/10/2020,0.1,0,,MT,Carlinda
9/2/2020,0.13,0,,MT,Juara
9/2/2020,0.49,0,,AM,Manicore
8/15/2020,0.09,0,,AM,Novo Aripuana
10/10/2020,0.22,0,,PA,Altamira
9/2/2020,0.18,0,,MT,Juara
8/15/2020,0.09,0,,AM,Novo Aripuana
8/15/2020,0.09,0,,AM,Novo Aripuana
8/15/2020,0.08,0,,AM,Maraa
9/14/2020,0.16,0,,PA,Ruropolis
10/10/2020,0.08,0,,PA,Novo Progresso
8/15/2020,0.07,0,,AM,Manacapuru
8/15/2020,0.11,0,,AM,Apui
10/10/2020,0.12,0,,MT,Novo Mundo
10/10/2020,0.14,0,,MT,Novo Mundo
8/15/2020,0.18,0,,AM,Novo Aripuana
10/9/2020,0.1,0,,AM,Maues
10/10/2020,0.08,0,,MT,Sinop
8/15/2020,0.08,0,,AM,Apui
8/15/2020,0.06,0,,AM,Novo Aripuana
10/10/2020,0.08,0,,MT,Nova Monte Verde
8/15/2020,0.11,0,,AM,Novo Aripuana
8/15/2020,0.16,0,,AM,Careiro da Varzea
8/15/2020,0.31,0,,AM,Careiro da Varzea
8/15/2020,0.3,0,,AM,Manaus
9/14/2020,0.1,0,,PA,Aveiro
10/9/2020,0.45,0,,AM,Humaita
8/15/2020,0.12,0,,AM,Novo Aripuana
8/23/2020,0.07,0,,AC,Tarauaca
8/15/2020,0.09,0,,AM,Novo Aripuana
8/15/2020,0.06,0,,AM,Novo Aripuana
10/10/2020,1.98,0,,MT,Juara
8/15/2020,0.07,0,,AM,Novo Aripuana
9/2/2020,0.07,0,,MT,Nova Monte Verde
8/15/2020,0.12,0,,AM,Novo Aripuana
8/15/2020,0.08,0,,AM,Novo Aripuana
8/15/2020,0.26,0,,AM,Novo Aripuana
8/23/2020,0.11,0,,AC,Porto Walter
8/15/2020,0.08,0,,AM,Humaita
9/2/2020,0.26,0,,MT,Juara
8/15/2020,0.19,0,,AM,Novo Aripuana
8/15/2020,0.09,0,,AM,Novo Aripuana
8/15/2020,0.24,0,,AM,Novo Aripuana
9/2/2020,0.08,0,,MT,Juara
8/15/2020,0.06,0,,AM,Borba
8/15/2020,0.07,0,,AM,Careiro
9/2/2020,0.54,0,,MT,Juara
8/15/2020,0.07,0,,AM,Presidente Figueiredo
9/2/2020,0.41,0,,MT,Juara
8/15/2020,0.06,0,,AM,Novo Airao
8/15/2020,0.07,0,,AM,Humaita
10/10/2020,0.41,0,,MT,Juara
8/15/2020,0.07,0,,AM,Santa Isabel do Rio Negro
8/15/2020,0.27,0,,AM,Humaita
9/2/2020,0.2,0,,MT,Apiacas
10/10/2020,0.07,0,,MT,Brasnorte
8/15/2020,0.12,0,,RR,Sao Joao da Baliza
8/15/2020,0.06,0,,RR,Sao Joao da Baliza
10/10/2020,0.17,0,,MT,Brasnorte
10/10/2020,0.23,0,,MT,Brasnorte
8/15/2020,0.3,0,,RR,Sao Joao da Baliza
9/2/2020,0.86,0,,AM,Manicore
8/15/2020,0.08,0,,RR,Rorainopolis
8/15/2020,0.07,0,,RR,Rorainopolis
9/2/2020,0.29,0,,MT,Juara
8/15/2020,0.07,0,,AM,Manaus
8/15/2020,0.06,0,,AM,Rio Preto da Eva
8/15/2020,0.07,0,,AM,Rio Preto da Eva
8/15/2020,0.08,0,,RR,Rorainopolis
8/15/2020,0.1,0,,RR,Rorainopolis
8/15/2020,0.07,0,,RR,Rorainopolis
8/23/2020,0.07,0,,AC,Brasileia
8/15/2020,0.09,0,,RR,Rorainopolis
8/15/2020,0.07,0,,RR,Rorainopolis
8/15/2020,0.12,0,,RR,Rorainopolis
8/15/2020,0.07,0,,RR,Rorainopolis
10/10/2020,0.22,0,,MT,Nova Bandeirantes
8/15/2020,0.08,0,,RR,Rorainopolis
8/15/2020,0.15,0,,RR,Rorainopolis
10/10/2020,0.17,0,,MT,Brasnorte
10/10/2020,0.1,0,,MT,Nova Bandeirantes
8/15/2020,0.07,0,,RR,Rorainopolis
8/15/2020,0.12,0,,RR,Rorainopolis
8/15/2020,0.08,0,,RR,Rorainopolis
9/2/2020,0.16,0,,AM,Manicore
8/15/2020,0.08,0,,AM,Presidente Figueiredo
10/9/2020,0.07,0,,AM,Itacoatiara
10/9/2020,0.13,0,,AM,Careiro da Varzea
10/9/2020,0.07,0,,AM,Autazes
8/15/2020,0.1,0,,RR,Rorainopolis
8/15/2020,0.12,0,,RR,Rorainopolis
10/9/2020,0.06,0,,AM,Careiro da Varzea
8/15/2020,0.07,0,,AM,Rio Preto da Eva
10/10/2020,0.07,0,,MT,Nova Bandeirantes
8/15/2020,0.08,0,,AM,Manaus
8/15/2020,0.11,0,,RR,Rorainopolis
8/15/2020,0.11,0,,RR,Rorainopolis
8/15/2020,0.07,0,,RR,Rorainopolis
8/15/2020,0.08,0,,RR,Rorainopolis
10/10/2020,0.09,0,,MT,Juara
10/10/2020,0.18,0,,MT,Juara
8/15/2020,0.08,0,,RR,Rorainopolis
10/9/2020,0.31,0,,AM,Apui
10/9/2020,0.07,0,,AM,Autazes
8/15/2020,0.09,0,,RR,Caracarai
8/23/2020,0.1,0,,AC,Brasileia
8/15/2020,0.1,0,,RR,Rorainopolis
10/9/2020,0.13,0,,RO,Vilhena
8/15/2020,0.07,0,,RR,Rorainopolis
10/9/2020,0.14,0,,AM,Maues
8/15/2020,0.9,0,,RR,Amajari
10/9/2020,0.06,0,,AM,Autazes
8/15/2020,0.08,0,,RR,Canta
10/9/2020,0.09,0,,AM,Autazes
8/15/2020,0.25,0,,RR,Amajari
9/2/2020,0.08,0,,MT,Colniza
8/16/2020,0.22,0,,AM,Maues
9/2/2020,0.11,0,,MT,Colniza
8/16/2020,0.07,0,,AM,Apui
10/9/2020,0.07,0,,AM,Apui
